text,id,content,timestamp_x,temperature_x,prompt_id,timestamp_y,temperature_y,clarity,energy,necessity,productivity,influence,courage,length
6-15-22 Mid-Month Check In Today's Framework  Mid-Month Check In •	Get tactical: What is on your schedule? •	Recalibrate: Get clear on what's not working •	Ask for help: Who can support me? •	High Performance Habits: How am I doing? Today's Journal Questions •	How is my month going? •	How is my year going? •	Do I have the blocks of time set aside to do the needle-moving activities that will help me achieve that end of month completion in a way I'd be happy with? •	What can I cancel or shift on my schedule? •	What do I need to quit or drop altogether that isn't working? •	Who can I ask for help from? •	How am I doing with my High Performance Habits? •	Has this been a courageous month for me?,247,Let's start by looking at your current activities. What is currently on your schedule that is moving you closer to your end of month goals?,20240319111417,temp1,1912,20240319144731,temp1,1.0,0.25,0.75,1.0,1.0,1.0,350
"6-14-22 Awakening! Today's Framework  Four Gates to Greater Awakening! •	Presence: awareness of the moment. •	Reflection: thinking about life deeply. •	Intention: what we desire moving forward. •	Challenge: when we choose to grow. Today's Journal Questions •	How do I know when I am present in the moment? •	When I am not feeling present, how do I support myself in getting there? •	On a scale of 1-10 how present am I right now? •	What tools do I use to help me reflect on my life? •	What books help me reflect on the human journey? •	What patterns do I see happening in my life through the years? •	What would be the highest experience of something in the future and how can I contribute to that? •	Is there an experience later today that I want to set an intention around? •	What potential am I challenging myself into right now? •	What challenges have I avoided and do I want to set for myself? •	Is there another gate to awakening that I want to add to the list Brendon gave: presence, reflection, intention, and challenge?",248,Let's dig a little deeper into the second gate: 'Reflection'. What approaches do you use to reflect on your life? How effective have they been? Are there particular books or other sources of inspiration that help you reflect on your journey as a human?,20240319113021,temp1,1913,20240319143850,temp1,1.0,0.0,0.0,1.0,0.0,1.0,350
"6-14-22 Awakening! Today's Framework  Four Gates to Greater Awakening! •	Presence: awareness of the moment. •	Reflection: thinking about life deeply. •	Intention: what we desire moving forward. •	Challenge: when we choose to grow. Today's Journal Questions •	How do I know when I am present in the moment? •	When I am not feeling present, how do I support myself in getting there? •	On a scale of 1-10 how present am I right now? •	What tools do I use to help me reflect on my life? •	What books help me reflect on the human journey? •	What patterns do I see happening in my life through the years? •	What would be the highest experience of something in the future and how can I contribute to that? •	Is there an experience later today that I want to set an intention around? •	What potential am I challenging myself into right now? •	What challenges have I avoided and do I want to set for myself? •	Is there another gate to awakening that I want to add to the list Brendon gave: presence, reflection, intention, and challenge?",248,"Today, we're going to explore the Four Gates to Greater Awakening: Presence, Reflection, Intention and Challenge. This is about how you become more aware, introspective, forward-looking, and willing to grow. Let's begin with 'Presence'. Write about your current awareness of the moment. How do you know when you're truly present in the present moment? When you find that you're not completely present, how do you bring yourself back?",20240319113021,temp1,1914,20240319161851,temp1,1.0,0.0,0.8,0.0,0.2,1.0,500
"6-14-22 Awakening! Today's Framework  Four Gates to Greater Awakening! •	Presence: awareness of the moment. •	Reflection: thinking about life deeply. •	Intention: what we desire moving forward. •	Challenge: when we choose to grow. Today's Journal Questions •	How do I know when I am present in the moment? •	When I am not feeling present, how do I support myself in getting there? •	On a scale of 1-10 how present am I right now? •	What tools do I use to help me reflect on my life? •	What books help me reflect on the human journey? •	What patterns do I see happening in my life through the years? •	What would be the highest experience of something in the future and how can I contribute to that? •	Is there an experience later today that I want to set an intention around? •	What potential am I challenging myself into right now? •	What challenges have I avoided and do I want to set for myself? •	Is there another gate to awakening that I want to add to the list Brendon gave: presence, reflection, intention, and challenge?",248,"The final gate is 'Challenge'. Reflect on the ways you challenge yourself to grow. What are some of the challenges you are facing now? Talk about some challenges you've been avoiding and whether you want to confront them. Do you feel there's another 'gate' to awakening that you could add to this list presented: presence, reflection, intention, and challenge? If so, what is it?",20240319113021,temp1,1915,20240319145348,temp1,1.0,0.0,0.5,0.0,0.0,0.5,500
"6-14-22 Awakening! Today's Framework  Four Gates to Greater Awakening! •	Presence: awareness of the moment. •	Reflection: thinking about life deeply. •	Intention: what we desire moving forward. •	Challenge: when we choose to grow. Today's Journal Questions •	How do I know when I am present in the moment? •	When I am not feeling present, how do I support myself in getting there? •	On a scale of 1-10 how present am I right now? •	What tools do I use to help me reflect on my life? •	What books help me reflect on the human journey? •	What patterns do I see happening in my life through the years? •	What would be the highest experience of something in the future and how can I contribute to that? •	Is there an experience later today that I want to set an intention around? •	What potential am I challenging myself into right now? •	What challenges have I avoided and do I want to set for myself? •	Is there another gate to awakening that I want to add to the list Brendon gave: presence, reflection, intention, and challenge?",248,"Now, let's navigate through the third gate: 'Intention'. Think about your future desires and plans. If you could envision the highest possible outcome for any aspect of your life, what would it be and how can you contribute to achieving that? Is there an event later today or in the near future that you want to set a specific intention around?",20240319113021,temp1,1916,20240319161617,temp1,1.0,0.5,0.5,1.0,0.0,0.5,500
"6-13-22 Ready to Win This Week no defeat Today's Framework  No Defeat •	Have aim and resolve. •	Shift, don't die. •	Mentally prepare to Honor the Struggle. •	Amplify your strengths + acknowledge your weaknesses. •	Even when defeated, build up. Today's Journal Questions •	What is the outcome I want and am I resolved? •	Do I know why this outcome is so important and who it will serve? •	What do I see as the difference between quitting and defeat? •	Where in my life right now do I need to pivot or quit? •	How can I stay in motion instead of quitting? •	What one small action keeps me from being defeated today? •	Am I building a momentum of learning? •	Am I preparing myself in advance for how I will handle things when they get hard? •	Am I aware of my strengths and weaknesses? What are they? •	Am I defeated when I quit? •	Do I practice, acknowledge, and amplify my strengths every single week? •	Do I believe I can figure this out? •	In what ways am I building up right now? •	What do I need to learn NOW? •	Who do I partner with NOW? •	What is my attitude right NOW?",249,"Think about the partnerships or collaborations in your life. Who are the people that you partner with now, in any applicable aspect of your life? Reflect on what these partnerships mean to you and how they enrich your journey towards your goals.",20240319111704,temp1,1917,20240319143904,temp1,1.0,0.0,1.0,1.0,0.5,1.0,700
"6-13-22 Ready to Win This Week no defeat Today's Framework  No Defeat •	Have aim and resolve. •	Shift, don't die. •	Mentally prepare to Honor the Struggle. •	Amplify your strengths + acknowledge your weaknesses. •	Even when defeated, build up. Today's Journal Questions •	What is the outcome I want and am I resolved? •	Do I know why this outcome is so important and who it will serve? •	What do I see as the difference between quitting and defeat? •	Where in my life right now do I need to pivot or quit? •	How can I stay in motion instead of quitting? •	What one small action keeps me from being defeated today? •	Am I building a momentum of learning? •	Am I preparing myself in advance for how I will handle things when they get hard? •	Am I aware of my strengths and weaknesses? What are they? •	Am I defeated when I quit? •	Do I practice, acknowledge, and amplify my strengths every single week? •	Do I believe I can figure this out? •	In what ways am I building up right now? •	What do I need to learn NOW? •	Who do I partner with NOW? •	What is my attitude right NOW?",249,"What is one small action that you can take today to keep you from feeling defeated? It could be as simple as making a phone call. It could also be a more significant action like making a lifestyle change. Once you have this action in mind, write about why it's essential and beneficial to your progress.",20240319111704,temp1,1918,20240319152006,temp1,1.0,0.5,1.0,0.7,0.6,1.0,500
"6-13-22 Ready to Win This Week no defeat Today's Framework  No Defeat •	Have aim and resolve. •	Shift, don't die. •	Mentally prepare to Honor the Struggle. •	Amplify your strengths + acknowledge your weaknesses. •	Even when defeated, build up. Today's Journal Questions •	What is the outcome I want and am I resolved? •	Do I know why this outcome is so important and who it will serve? •	What do I see as the difference between quitting and defeat? •	Where in my life right now do I need to pivot or quit? •	How can I stay in motion instead of quitting? •	What one small action keeps me from being defeated today? •	Am I building a momentum of learning? •	Am I preparing myself in advance for how I will handle things when they get hard? •	Am I aware of my strengths and weaknesses? What are they? •	Am I defeated when I quit? •	Do I practice, acknowledge, and amplify my strengths every single week? •	Do I believe I can figure this out? •	In what ways am I building up right now? •	What do I need to learn NOW? •	Who do I partner with NOW? •	What is my attitude right NOW?",249,Consider your strengths and weaknesses. Are you fully aware of what they are? Write them down and reflect on each one. How do they impact your daily life and your pursuit of your goals? What can you do to amplify your strengths and acknowledge or improve upon your weaknesses?,20240319111704,temp1,1919,20240319165335,temp1,1.0,0.5,1.0,1.0,0.5,1.0,500
"6-13-22 Ready to Win This Week no defeat Today's Framework  No Defeat •	Have aim and resolve. •	Shift, don't die. •	Mentally prepare to Honor the Struggle. •	Amplify your strengths + acknowledge your weaknesses. •	Even when defeated, build up. Today's Journal Questions •	What is the outcome I want and am I resolved? •	Do I know why this outcome is so important and who it will serve? •	What do I see as the difference between quitting and defeat? •	Where in my life right now do I need to pivot or quit? •	How can I stay in motion instead of quitting? •	What one small action keeps me from being defeated today? •	Am I building a momentum of learning? •	Am I preparing myself in advance for how I will handle things when they get hard? •	Am I aware of my strengths and weaknesses? What are they? •	Am I defeated when I quit? •	Do I practice, acknowledge, and amplify my strengths every single week? •	Do I believe I can figure this out? •	In what ways am I building up right now? •	What do I need to learn NOW? •	Who do I partner with NOW? •	What is my attitude right NOW?",249,"Reflect on your learning journey. Do you feel that you are continuously learning, growing, and expanding your knowledge and skills? If so, what factors contribute to this momentum of learning? If not, what might be hindering your progress and how can it be addressed?",20240319111704,temp1,1920,20240319160541,temp1,1.0,0.5,1.0,1.0,0.5,1.0,500
"6-13-22 Ready to Win This Week no defeat Today's Framework  No Defeat •	Have aim and resolve. •	Shift, don't die. •	Mentally prepare to Honor the Struggle. •	Amplify your strengths + acknowledge your weaknesses. •	Even when defeated, build up. Today's Journal Questions •	What is the outcome I want and am I resolved? •	Do I know why this outcome is so important and who it will serve? •	What do I see as the difference between quitting and defeat? •	Where in my life right now do I need to pivot or quit? •	How can I stay in motion instead of quitting? •	What one small action keeps me from being defeated today? •	Am I building a momentum of learning? •	Am I preparing myself in advance for how I will handle things when they get hard? •	Am I aware of my strengths and weaknesses? What are they? •	Am I defeated when I quit? •	Do I practice, acknowledge, and amplify my strengths every single week? •	Do I believe I can figure this out? •	In what ways am I building up right now? •	What do I need to learn NOW? •	Who do I partner with NOW? •	What is my attitude right NOW?",249,"Reflect on your current attitude. How is it shaping your actions, your environment, and the outcomes in your life? How can a change in this attitude influence your day-to-day experiences and your long-term goals? Consider some steps to nurture a more positive and resilient attitude, especially during challenging times.",20240319111704,temp1,1921,20240319160836,temp1,1.0,0.7,1.0,1.0,0.5,1.0,500
"6-13-22 Ready to Win This Week no defeat Today's Framework  No Defeat •	Have aim and resolve. •	Shift, don't die. •	Mentally prepare to Honor the Struggle. •	Amplify your strengths + acknowledge your weaknesses. •	Even when defeated, build up. Today's Journal Questions •	What is the outcome I want and am I resolved? •	Do I know why this outcome is so important and who it will serve? •	What do I see as the difference between quitting and defeat? •	Where in my life right now do I need to pivot or quit? •	How can I stay in motion instead of quitting? •	What one small action keeps me from being defeated today? •	Am I building a momentum of learning? •	Am I preparing myself in advance for how I will handle things when they get hard? •	Am I aware of my strengths and weaknesses? What are they? •	Am I defeated when I quit? •	Do I practice, acknowledge, and amplify my strengths every single week? •	Do I believe I can figure this out? •	In what ways am I building up right now? •	What do I need to learn NOW? •	Who do I partner with NOW? •	What is my attitude right NOW?",249,"Reflect on areas in your life that currently needs a change or a pivot. It could be anything from personal relationships, work situations or wellness routines. What steps can you take to initiate this shift and how can you ensure you stay in motion instead of succumbing to stagnation?",20240319111704,temp1,1922,20240319160527,temp1,1.0,0.5,1.0,0.0,0.8,1.0,1000
"6-13-22 Ready to Win This Week no defeat Today's Framework  No Defeat •	Have aim and resolve. •	Shift, don't die. •	Mentally prepare to Honor the Struggle. •	Amplify your strengths + acknowledge your weaknesses. •	Even when defeated, build up. Today's Journal Questions •	What is the outcome I want and am I resolved? •	Do I know why this outcome is so important and who it will serve? •	What do I see as the difference between quitting and defeat? •	Where in my life right now do I need to pivot or quit? •	How can I stay in motion instead of quitting? •	What one small action keeps me from being defeated today? •	Am I building a momentum of learning? •	Am I preparing myself in advance for how I will handle things when they get hard? •	Am I aware of my strengths and weaknesses? What are they? •	Am I defeated when I quit? •	Do I practice, acknowledge, and amplify my strengths every single week? •	Do I believe I can figure this out? •	In what ways am I building up right now? •	What do I need to learn NOW? •	Who do I partner with NOW? •	What is my attitude right NOW?",249,"Consider the differences between quitting and defeat. When faced with challenges, how do you differentiate between these two outcomes? What emotions or thoughts do they elicit? Reflect on a situation where you've faced defeat and how you overcame it.",20240319111704,temp1,1923,20240319152500,temp1,1.0,0.5,1.0,1.0,0.5,1.0,650
"6-13-22 Ready to Win This Week no defeat Today's Framework  No Defeat •	Have aim and resolve. •	Shift, don't die. •	Mentally prepare to Honor the Struggle. •	Amplify your strengths + acknowledge your weaknesses. •	Even when defeated, build up. Today's Journal Questions •	What is the outcome I want and am I resolved? •	Do I know why this outcome is so important and who it will serve? •	What do I see as the difference between quitting and defeat? •	Where in my life right now do I need to pivot or quit? •	How can I stay in motion instead of quitting? •	What one small action keeps me from being defeated today? •	Am I building a momentum of learning? •	Am I preparing myself in advance for how I will handle things when they get hard? •	Am I aware of my strengths and weaknesses? What are they? •	Am I defeated when I quit? •	Do I practice, acknowledge, and amplify my strengths every single week? •	Do I believe I can figure this out? •	In what ways am I building up right now? •	What do I need to learn NOW? •	Who do I partner with NOW? •	What is my attitude right NOW?",249,Reflect on a specific goal you have in mind at this moment. Write about this goal in detail. What is the specific outcome you seek and are you fully committed to achieving it? Consider why this particular outcome is significant to you and who else might benefit from you achieving this goal.,20240319111704,temp1,1924,20240319144257,temp1,1.0,0.5,1.0,0.75,0.5,1.0,800
"6-13-22 Ready to Win This Week no defeat Today's Framework  No Defeat •	Have aim and resolve. •	Shift, don't die. •	Mentally prepare to Honor the Struggle. •	Amplify your strengths + acknowledge your weaknesses. •	Even when defeated, build up. Today's Journal Questions •	What is the outcome I want and am I resolved? •	Do I know why this outcome is so important and who it will serve? •	What do I see as the difference between quitting and defeat? •	Where in my life right now do I need to pivot or quit? •	How can I stay in motion instead of quitting? •	What one small action keeps me from being defeated today? •	Am I building a momentum of learning? •	Am I preparing myself in advance for how I will handle things when they get hard? •	Am I aware of my strengths and weaknesses? What are they? •	Am I defeated when I quit? •	Do I practice, acknowledge, and amplify my strengths every single week? •	Do I believe I can figure this out? •	In what ways am I building up right now? •	What do I need to learn NOW? •	Who do I partner with NOW? •	What is my attitude right NOW?",249,Reflect on what you need to learn NOW. Consider your goals or aspirations. What knowledge or skills that you currently lack would be most beneficial in helping you reach these goals faster? Why is this learning important and how can you acquire it?,20240319111704,temp1,1925,20240319161604,temp1,1.0,0.5,1.0,1.0,0.5,1.0,500
"6-13-22 Ready to Win This Week no defeat Today's Framework  No Defeat •	Have aim and resolve. •	Shift, don't die. •	Mentally prepare to Honor the Struggle. •	Amplify your strengths + acknowledge your weaknesses. •	Even when defeated, build up. Today's Journal Questions •	What is the outcome I want and am I resolved? •	Do I know why this outcome is so important and who it will serve? •	What do I see as the difference between quitting and defeat? •	Where in my life right now do I need to pivot or quit? •	How can I stay in motion instead of quitting? •	What one small action keeps me from being defeated today? •	Am I building a momentum of learning? •	Am I preparing myself in advance for how I will handle things when they get hard? •	Am I aware of my strengths and weaknesses? What are they? •	Am I defeated when I quit? •	Do I practice, acknowledge, and amplify my strengths every single week? •	Do I believe I can figure this out? •	In what ways am I building up right now? •	What do I need to learn NOW? •	Who do I partner with NOW? •	What is my attitude right NOW?",249,"Do you practice, acknowledge, and amplify your strengths every single week? Reflect on the specifics of this practice if it's part of your routine. If it's not, consider what steps you can take to make it a part of your regular habits.",20240319111704,temp1,1926,20240319162049,temp1,1.0,0.5,1.0,1.0,0.5,1.0,300
"6-10-22 Friday Relief Today's Framework  Friday Relief •	Complete this day and release this week. •	Journal to acknowledge feelings from this week. •	Future cast to fire up imagination, hope, and possibility. Today's Journal Questions •	Can I make today a demarcation line and celebrate the end of the week? •	Can I start Brendon's tradition of ""Friday Relief?"" •	Will I fill out the Life Scores in the app? •	Did I complete my Friday Finishers? What enabled me to do so? What prevented me from doing so? •	What did I sense, feel, and experience this week? •	What frustrated me or held me back this week? •	What are my Friday future casts to bring hope and possibility to my life?",250,"Finally, let your mind roam into the future. Spend a few minutes to create your 'Friday Future Casts'. These are hopeful envisagements of the future. What are the possibilities you see and the energies you wish to invite into your life? Remember, the purpose of this exercise is to end your week on a positive note, recharge yourself, and revitalize your life for next week.",20240319111103,temp1,1927,20240319144134,temp1,1.0,0.5,1.0,1.0,0.0,0.5,700
"6-10-22 Friday Relief Today's Framework  Friday Relief •	Complete this day and release this week. •	Journal to acknowledge feelings from this week. •	Future cast to fire up imagination, hope, and possibility. Today's Journal Questions •	Can I make today a demarcation line and celebrate the end of the week? •	Can I start Brendon's tradition of ""Friday Relief?"" •	Will I fill out the Life Scores in the app? •	Did I complete my Friday Finishers? What enabled me to do so? What prevented me from doing so? •	What did I sense, feel, and experience this week? •	What frustrated me or held me back this week? •	What are my Friday future casts to bring hope and possibility to my life?",250,"Still focusing on the past week, reflect on the things that frustrated you or held you back. Write down these instances and contemplate why they happened and how they might have influenced your overall week.",20240319111103,temp1,1928,20240319152707,temp1,1.0,0.5,0.5,1.0,0.0,0.5,300
"6-10-22 Friday Relief Today's Framework  Friday Relief •	Complete this day and release this week. •	Journal to acknowledge feelings from this week. •	Future cast to fire up imagination, hope, and possibility. Today's Journal Questions •	Can I make today a demarcation line and celebrate the end of the week? •	Can I start Brendon's tradition of ""Friday Relief?"" •	Will I fill out the Life Scores in the app? •	Did I complete my Friday Finishers? What enabled me to do so? What prevented me from doing so? •	What did I sense, feel, and experience this week? •	What frustrated me or held me back this week? •	What are my Friday future casts to bring hope and possibility to my life?",250,"Shift your focus now to the past week. What feelings have you experienced? Jot down your thoughts and try to articulate them in the most detailed and honest way possible. Remember, this is your platform to express anything that crosses your mind.",20240319111103,temp1,1929,20240319143051,temp1,0.5,0.0,1.0,1.0,0.0,0.5,300
"6-10-22 Friday Relief Today's Framework  Friday Relief •	Complete this day and release this week. •	Journal to acknowledge feelings from this week. •	Future cast to fire up imagination, hope, and possibility. Today's Journal Questions •	Can I make today a demarcation line and celebrate the end of the week? •	Can I start Brendon's tradition of ""Friday Relief?"" •	Will I fill out the Life Scores in the app? •	Did I complete my Friday Finishers? What enabled me to do so? What prevented me from doing so? •	What did I sense, feel, and experience this week? •	What frustrated me or held me back this week? •	What are my Friday future casts to bring hope and possibility to my life?",250,"Continue your reflections by considering your productivity and accomplishments. Ask yourself, 'Did I manage to complete my Friday Finishers? What enabled me to do so? What obstacles did I face and how did they prevent me from achieving my goals?'",20240319111103,temp1,1930,20240319152410,temp1,0.5,0.0,1.0,1.0,0.0,0.0,200
"6-10-22 Friday Relief Today's Framework  Friday Relief •	Complete this day and release this week. •	Journal to acknowledge feelings from this week. •	Future cast to fire up imagination, hope, and possibility. Today's Journal Questions •	Can I make today a demarcation line and celebrate the end of the week? •	Can I start Brendon's tradition of ""Friday Relief?"" •	Will I fill out the Life Scores in the app? •	Did I complete my Friday Finishers? What enabled me to do so? What prevented me from doing so? •	What did I sense, feel, and experience this week? •	What frustrated me or held me back this week? •	What are my Friday future casts to bring hope and possibility to my life?",250,"Today, you will reflect on the 'Friday Relief', a method to acknowledge the feelings you've experienced throughout the week and fire up your imagination, hope, and possibilities for the future. Think of this as a way to draw a line under the past events and prepare yourself for incoming opportunities. Begin by reflecting on the following questions, 'Can I make today a demarcation line and celebrate the end of the week? Am I open to starting the 'Friday Relief' tradition?'",20240319111103,temp1,1931,20240319144703,temp1,1.0,0.5,0.5,1.0,0.0,0.5,500
6-9-22 Discouraged Today's Framework  Discouragement •	Consider where you learned the pattern of feeling discouraged. •	Find moments to reset. •	Adopt the role-model mindset. •	Ask for help. Today's Journal Questions •	Am I discouraged? How do I know? •	What does discouragement look like for me? •	Where did I learn the pattern of feeling discouraged? •	Who role modeled discouragement for me? Or encouragement? •	How can I remember that others' actions are not about me? •	What do I do to reset after discouragement? •	How do I remember that I am a role model for people in my family or at work? •	What emotional skills do I lean on when I am discouraged? •	What do I need to do today to keep trying + to keep going?,251,"Often, our reactions and emotional responses are learned behaviors. Reflect on where you might have learned the pattern of feeling discouraged. Was it from a family member, friend, or a specific event?",20240319112317,temp1,1932,20240319143821,temp1,0.5,0.7,1.0,0.5,0.0,1.0,300
6-9-22 Discouraged Today's Framework  Discouragement •	Consider where you learned the pattern of feeling discouraged. •	Find moments to reset. •	Adopt the role-model mindset. •	Ask for help. Today's Journal Questions •	Am I discouraged? How do I know? •	What does discouragement look like for me? •	Where did I learn the pattern of feeling discouraged? •	Who role modeled discouragement for me? Or encouragement? •	How can I remember that others' actions are not about me? •	What do I do to reset after discouragement? •	How do I remember that I am a role model for people in my family or at work? •	What emotional skills do I lean on when I am discouraged? •	What do I need to do today to keep trying + to keep going?,251,"We're all role models to someone, whether we realize it or not. How can you remember that you're a role model for people in your family or at work? How does this responsibility help you push through times of discouragement?",20240319112317,temp1,1933,20240319152315,temp1,0.0,0.5,0.5,1.0,1.0,1.0,500
6-9-22 Discouraged Today's Framework  Discouragement •	Consider where you learned the pattern of feeling discouraged. •	Find moments to reset. •	Adopt the role-model mindset. •	Ask for help. Today's Journal Questions •	Am I discouraged? How do I know? •	What does discouragement look like for me? •	Where did I learn the pattern of feeling discouraged? •	Who role modeled discouragement for me? Or encouragement? •	How can I remember that others' actions are not about me? •	What do I do to reset after discouragement? •	How do I remember that I am a role model for people in my family or at work? •	What emotional skills do I lean on when I am discouraged? •	What do I need to do today to keep trying + to keep going?,251,"Now, think about the physical and emotional signs of discouragement. What does discouragement look like for you? How does it manifest in your behavior, thoughts and physical state?",20240319112317,temp1,1934,20240319144841,temp1,0.0,0.5,0.5,0.0,0.0,1.0,300
6-9-22 Discouraged Today's Framework  Discouragement •	Consider where you learned the pattern of feeling discouraged. •	Find moments to reset. •	Adopt the role-model mindset. •	Ask for help. Today's Journal Questions •	Am I discouraged? How do I know? •	What does discouragement look like for me? •	Where did I learn the pattern of feeling discouraged? •	Who role modeled discouragement for me? Or encouragement? •	How can I remember that others' actions are not about me? •	What do I do to reset after discouragement? •	How do I remember that I am a role model for people in my family or at work? •	What emotional skills do I lean on when I am discouraged? •	What do I need to do today to keep trying + to keep going?,251,"Let's consider the role models in our lives. They could be positive or negative. Who role modeled discouragement for you? Alternatively, who served as a pillar of encouragement?",20240319112317,temp1,1935,20240319152101,temp1,0.0,0.5,1.0,1.0,0.5,1.0,300
6-9-22 Discouraged Today's Framework  Discouragement •	Consider where you learned the pattern of feeling discouraged. •	Find moments to reset. •	Adopt the role-model mindset. •	Ask for help. Today's Journal Questions •	Am I discouraged? How do I know? •	What does discouragement look like for me? •	Where did I learn the pattern of feeling discouraged? •	Who role modeled discouragement for me? Or encouragement? •	How can I remember that others' actions are not about me? •	What do I do to reset after discouragement? •	How do I remember that I am a role model for people in my family or at work? •	What emotional skills do I lean on when I am discouraged? •	What do I need to do today to keep trying + to keep going?,251,"External factors often shape our emotions, but it’s essential to remember that you hold the reins of your emotional state. How can you remember that others' actions are not necessarily about you, but about them and their state of mind?",20240319112317,temp1,1936,20240319143047,temp1,0.0,0.5,0.0,0.5,0.5,1.0,300
6-9-22 Discouraged Today's Framework  Discouragement •	Consider where you learned the pattern of feeling discouraged. •	Find moments to reset. •	Adopt the role-model mindset. •	Ask for help. Today's Journal Questions •	Am I discouraged? How do I know? •	What does discouragement look like for me? •	Where did I learn the pattern of feeling discouraged? •	Who role modeled discouragement for me? Or encouragement? •	How can I remember that others' actions are not about me? •	What do I do to reset after discouragement? •	How do I remember that I am a role model for people in my family or at work? •	What emotional skills do I lean on when I am discouraged? •	What do I need to do today to keep trying + to keep going?,251,Developing resilience against discouragement is key. What personal strategies do you employ to reset after feeling discouraged?,20240319112317,temp1,1937,20240319160846,temp1,0.5,0.0,0.0,0.5,0.5,1.0,600
6-9-22 Discouraged Today's Framework  Discouragement •	Consider where you learned the pattern of feeling discouraged. •	Find moments to reset. •	Adopt the role-model mindset. •	Ask for help. Today's Journal Questions •	Am I discouraged? How do I know? •	What does discouragement look like for me? •	Where did I learn the pattern of feeling discouraged? •	Who role modeled discouragement for me? Or encouragement? •	How can I remember that others' actions are not about me? •	What do I do to reset after discouragement? •	How do I remember that I am a role model for people in my family or at work? •	What emotional skills do I lean on when I am discouraged? •	What do I need to do today to keep trying + to keep going?,251,Our emotional skills are our armor against negative states of mind. What emotional skills do you lean on when you feel discouraged?,20240319112317,temp1,1938,20240319144638,temp1,0.0,0.5,1.0,0.5,0.5,1.0,500
6-9-22 Discouraged Today's Framework  Discouragement •	Consider where you learned the pattern of feeling discouraged. •	Find moments to reset. •	Adopt the role-model mindset. •	Ask for help. Today's Journal Questions •	Am I discouraged? How do I know? •	What does discouragement look like for me? •	Where did I learn the pattern of feeling discouraged? •	Who role modeled discouragement for me? Or encouragement? •	How can I remember that others' actions are not about me? •	What do I do to reset after discouragement? •	How do I remember that I am a role model for people in my family or at work? •	What emotional skills do I lean on when I am discouraged? •	What do I need to do today to keep trying + to keep going?,251,"Today, reflect on the theme of discouragement: we often face situations that make us feel disheartened and it's crucial to understand and navigate these feelings in a healthy manner. Start by asking: Am I discouraged? How can I tell?",20240319112317,temp1,1939,20240319144825,temp1,0.0,0.5,1.0,0.5,1.0,1.0,300
6-9-22 Discouraged Today's Framework  Discouragement •	Consider where you learned the pattern of feeling discouraged. •	Find moments to reset. •	Adopt the role-model mindset. •	Ask for help. Today's Journal Questions •	Am I discouraged? How do I know? •	What does discouragement look like for me? •	Where did I learn the pattern of feeling discouraged? •	Who role modeled discouragement for me? Or encouragement? •	How can I remember that others' actions are not about me? •	What do I do to reset after discouragement? •	How do I remember that I am a role model for people in my family or at work? •	What emotional skills do I lean on when I am discouraged? •	What do I need to do today to keep trying + to keep going?,251,"Despite the hurdles, it’s important to keep trying and moving forward. What steps will you take today to manage your feelings of discouragement and continue working towards your goals?",20240319112317,temp1,1940,20240319145223,temp1,0.5,1.0,1.0,0.5,1.0,1.0,500
"6-8-22 Be proud to do your best Today's Framework  Do Your Best •	Momentum builds motivation. •	Believe in your own potential again. •	Get around people who are levels above you. •	Don't dumb it down. •	Inspire others. Today's Journal Questions •	Am I dialing it in right now, just getting through the day or am I actively growing and learning? •	Have I turned away from the strength or the spirit to grow? •	Am I merely surviving or am I thriving? •	How am I challenging myself right now? •	What am I building that matters? •	Who am I around whose level of mastery or way of living is above my own? •	Is my attention on my craft or on consumption? •	Am I running from my impulse to grow? •	How can I wow myself today? •	Am I demanding excellence of myself?",252,"In the dynamic world we live in, it's important to consistently aim for growth and self-improvement. Let's consider a framework: 'Doing Your Best'. Some key tenets of this framework are: Momentum builds motivation, Belief in your own potential, Surrounding oneself with people at higher levels, Never dumbing things down, and becoming an inspiration for others. Reflect on these areas and answer the following questions: Am I just getting through the day or am I actively growing and learning? Have I turned away from the strength or the spirit to grow? Am I merely surviving or am I thriving? How am I challenging myself right now?",20240319113234,temp1,1941,20240319143524,temp1,0.5,0.5,1.0,1.0,0.5,1.0,300
"6-8-22 Be proud to do your best Today's Framework  Do Your Best •	Momentum builds motivation. •	Believe in your own potential again. •	Get around people who are levels above you. •	Don't dumb it down. •	Inspire others. Today's Journal Questions •	Am I dialing it in right now, just getting through the day or am I actively growing and learning? •	Have I turned away from the strength or the spirit to grow? •	Am I merely surviving or am I thriving? •	How am I challenging myself right now? •	What am I building that matters? •	Who am I around whose level of mastery or way of living is above my own? •	Is my attention on my craft or on consumption? •	Am I running from my impulse to grow? •	How can I wow myself today? •	Am I demanding excellence of myself?",252,Let's continue reflecting on 'Doing Your Best' framework. Consider what you are currently building in your life and who are the people influencing your thoughts and actions. Contemplate on these questions: What am I building that matters? Who am I around whose level of mastery or way of living is above my own? Is my attention on my craft or on consumption? Am I running from my impulse to grow? How can I amaze myself today? Am I demanding excellence of myself? These insights can help you focus on areas that need improvement.,20240319113234,temp1,1942,20240319143908,temp1,0.5,0.5,1.0,0.5,0.5,0.8,500
